sid_id,menu_cate
5465.0,지리
5465.0,튀김
5465.0,불고기
5465.0,수육
5465.0,찜
5466.0,생선조림
5466.0,탕
5466.0,찌개
5467.0,삼겹살
5468.0,불닭
5468.0,떡볶이
5468.0,치킨
5469.0,스테이크
5470.0,김밥
5471.0,치킨
5472.0,감자탕
5474.0,한식
5475.0,커피
5475.0,디저트
5476.0,디저트
5477.0,감자튀김
5477.0,치킨
5477.0,김치찌개
5478.0,낙지
5479.0,치킨
5480.0,치킨
5481.0,샤브샤브
5482.0,탕
5483.0,치킨
5485.0,일식
5486.0,카레
5486.0,커피
5487.0,토스트
5488.0,덮밥
5489.0,찜
5490.0,삼겹살
5490.0,김치찌개
5490.0,찌개
5490.0,순두부찌개
5491.0,닭발
5494.0,디저트
5495.0,버거
5497.0,베이커리
5498.0,샌드위치
5498.0,베이커리
5499.0,치킨
5500.0,한식
5501.0,떡볶이
5502.0,볶음밥
5503.0,버거
5504.0,만두
5505.0,떡볶이
5507.0,베이커리
5508.0,커피
5508.0,베이커리
5509.0,샐러드
5509.0,샌드위치
5510.0,마라탕
5511.0,감자튀김
5512.0,샌드위치
5512.0,샐러드
5514.0,닭볶음탕
5515.0,쌀국수
5516.0,디저트
5519.0,브런치
5519.0,샌드위치
5520.0,김밥
5522.0,떡볶이
5523.0,샐러드
5523.0,샌드위치
5523.0,커피
5525.0,부대찌개
5526.0,순대국
5527.0,베이커리
5527.0,치킨
5527.0,닭발
5528.0,돈가스
5529.0,파스타
5530.0,돼지국밥
5531.0,커피
5532.0,커피
5532.0,과일
5535.0,스키야키
5535.0,돈가스
5536.0,뷔페
5538.0,김치찌개
5538.0,찌개
5538.0,제육볶음
5541.0,샌드위치
5542.0,파스타
5542.0,리조또
5543.0,삼겹살
5544.0,바베큐
5545.0,돈가스
5545.0,떡볶이
5546.0,삼겹살
5547.0,백반
5548.0,백반
5549.0,디저트
5551.0,떡볶이
5553.0,한식
5554.0,쌀국수
5555.0,김밥
5556.0,커피
5556.0,샌드위치
5556.0,과일
5557.0,커피
5559.0,파스타
5560.0,커피
5560.0,스무디
5560.0,제과
5561.0,부대찌개
5562.0,피자
5562.0,샐러드
5564.0,베이커리
5565.0,닭발
5566.0,베이커리
5567.0,파스타
5568.0,갈비
5568.0,육회
5568.0,국수
5569.0,주꾸미
5570.0,감자탕
5571.0,김밥
5572.0,도시락
5573.0,닭볶음탕
5573.0,찜닭
5573.0,삼계탕
5575.0,닭발
5576.0,칼국수
5577.0,베이커리
5578.0,김밥
5579.0,삼겹살
5581.0,파스타
5582.0,디저트
5584.0,커피
5585.0,보쌈
5586.0,케이크
5586.0,커피
5588.0,피자
5588.0,치킨
5589.0,일식
5590.0,과일
5591.0,곱창
5592.0,브런치
5593.0,뷔페
5595.0,브런치
5595.0,베이커리
5595.0,커피
5596.0,스테이크
5596.0,샌드위치
5596.0,샐러드
5597.0,닭발
5598.0,버거
5598.0,샐러드
5598.0,샌드위치
5599.0,떡볶이
5600.0,돈가스
5601.0,베이커리
5602.0,이자카야
5603.0,브리또
5604.0,한식
5605.0,치킨
5606.0,파스타
5606.0,스테이크
5607.0,브런치
5608.0,삼겹살
5609.0,샐러드
5610.0,매운탕
5612.0,양꼬치
5613.0,분식
5614.0,분식
5615.0,삼계탕
5615.0,닭볶음탕
5615.0,전
5616.0,튀김
5617.0,비빔밥
5618.0,와플
5618.0,디저트
5618.0,커피
5618.0,주스
5619.0,짬뽕
5619.0,탕수육
5619.0,볶음밥
5619.0,중식
5620.0,커피
5623.0,브런치
5624.0,커피
5626.0,보쌈
5626.0,족발
5627.0,파스타
5628.0,돈가스
5629.0,일식
5630.0,베이커리
5632.0,김치찜
5633.0,불고기
5634.0,치킨
5635.0,삼겹살
5636.0,버거
5636.0,바베큐
5636.0,샌드위치
5636.0,피자
5637.0,삼겹살
5638.0,파스타
5639.0,커피
5639.0,디저트
5640.0,떡갈비
5641.0,삼겹살
5642.0,물회
5643.0,부대찌개
5644.0,샐러드
5645.0,삼겹살
5646.0,파스타
5647.0,주꾸미
5647.0,밥
5648.0,도시락
5649.0,부대찌개
5649.0,김치찌개
5650.0,파스타
5650.0,스테이크
5654.0,냉면
5656.0,한식
5657.0,디저트
5658.0,커피
5658.0,케이크
5661.0,디저트
5662.0,샐러드
5664.0,디저트
5665.0,순대국
5665.0,뼈해장국
5666.0,도시락
5668.0,술집
5669.0,베이커리
5669.0,파스타
5669.0,리조또
5669.0,피자
5669.0,샐러드
5671.0,라멘
5673.0,반찬
5674.0,볶음밥
5676.0,와플
5677.0,마카롱
5678.0,케이크
5679.0,삼겹살
5680.0,케이크
5681.0,버거
5683.0,짜장면
5683.0,짬뽕
5683.0,탕수육
5685.0,닭갈비
5686.0,베이커리
5688.0,전
5689.0,족발
5689.0,떡볶이
5690.0,곱창
5691.0,갈비
5691.0,갈비탕
5692.0,덮밥
5693.0,커피
5695.0,커피
5696.0,돈가스
5697.0,감바스
5697.0,파스타
5697.0,탕
5698.0,과일
5699.0,감바스
5699.0,떡
5699.0,감자튀김
5700.0,샌드위치
5700.0,과일
5701.0,샌드위치
5702.0,한식
5703.0,초밥
5704.0,김치찌개
5704.0,찌개
5705.0,파스타
5705.0,피자
5706.0,샐러드
5706.0,샌드위치
5707.0,삼겹살
5709.0,팟타이
5710.0,오므라이스
5710.0,파스타
5710.0,한치
5712.0,커피
5712.0,베이커리
5713.0,파스타
5713.0,커피
5714.0,김치찜
5714.0,찌개
5715.0,커피
5716.0,커피
5717.0,전
5718.0,곱창
5719.0,피자
5720.0,치즈
5720.0,하몽
5721.0,베이커리
5723.0,회
5725.0,덮밥
5726.0,이자카야
5727.0,쌀국수
5727.0,볶음밥
5728.0,꼬치
5729.0,일식
5730.0,주스
5731.0,돈가스
5732.0,디저트
5734.0,파스타
5734.0,스테이크
5735.0,커피
5736.0,제육볶음
5739.0,치즈
5741.0,커피
5742.0,주꾸미
5744.0,중식
5745.0,타르트
5745.0,치즈
5746.0,쌀국수
5746.0,한식
5747.0,반찬
5748.0,냉면
5748.0,칼국수
5748.0,육개장
5748.0,곰탕
5749.0,삼겹살
5750.0,피자
5751.0,베이커리
5751.0,마카롱
5751.0,샌드위치
5751.0,케이크
5752.0,김치찜
5752.0,부대찌개
5752.0,마라탕
5753.0,브런치
5753.0,베이커리
5754.0,찌개
5755.0,돈부리
5755.0,덮밥
5756.0,한식
5758.0,스테이크
5759.0,족발
5760.0,한식
5761.0,커피
5762.0,삼겹살
5762.0,김치찌개
5762.0,오리
5762.0,노가리
5762.0,먹태
5763.0,만두
5764.0,떡볶이
5764.0,닭강정
5764.0,케이크
5764.0,골뱅이무침
5765.0,회
5766.0,커피
5766.0,디저트
5767.0,베이커리
5771.0,닭갈비
5771.0,불닭
5771.0,닭발
5776.0,스테이크
5780.0,탕수육
5781.0,분식
5782.0,분식
5784.0,삼겹살
5785.0,반찬
5786.0,베이커리
5787.0,족발
5788.0,치킨
5791.0,반찬
5792.0,연어
5792.0,스테이크
5792.0,과일
5793.0,떡볶이
5793.0,김치찌개
5793.0,오뎅탕
5797.0,추어탕
5799.0,도시락
5800.0,파스타
5801.0,커피
5802.0,회
5802.0,초밥
5802.0,돈가스
5802.0,우동
5803.0,태국요리
5804.0,디저트
5805.0,커피
5806.0,한식
5808.0,샌드위치
5808.0,샐러드
5808.0,커피
5809.0,감자탕
5809.0,삼겹살
5809.0,김치찌개
5809.0,갈치조림
5810.0,파스타
5811.0,찜닭
5812.0,삼겹살
5812.0,김치찌개
5812.0,찌개
5814.0,돈가스
5816.0,베이커리
5818.0,스테이크
5818.0,파스타
5819.0,커피
5820.0,태국요리
5821.0,삼겹살
5822.0,커피
5823.0,비빔밥
5824.0,펍
5828.0,파스타
5828.0,볶음밥
5828.0,탕수육
5829.0,핫도그
5829.0,베이커리
5830.0,베이커리
5831.0,제육볶음
5831.0,찌개
5831.0,생선
5832.0,피자
5833.0,샌드위치
5834.0,샌드위치
5836.0,커피
5837.0,샤브샤브
5840.0,베이커리
5841.0,베이커리
5843.0,파스타
5844.0,과일
5845.0,튀김
5846.0,치킨
5847.0,떡볶이
5848.0,커피
5848.0,베이커리
5849.0,파스타
5849.0,스테이크
5850.0,베이커리
5851.0,샐러드
5851.0,샌드위치
5852.0,카레
5852.0,함박스테이크
5853.0,샌드위치
5854.0,베이커리
5856.0,커피
5856.0,두루치기
5857.0,쌀국수
5857.0,반미
5857.0,팟타이
5858.0,쌀국수
5859.0,스테이크
5859.0,튀김
5860.0,디저트
5864.0,한식
5865.0,커피
5866.0,한식
5866.0,뷔페
5868.0,한식
5869.0,삼겹살
5871.0,불고기
5872.0,파스타
5873.0,케이크
5875.0,커피
5876.0,떡볶이
5877.0,커피
5879.0,회
5881.0,파스타
5883.0,곱창
5885.0,소고기볶음
5886.0,피자
5887.0,파스타
5888.0,샐러드
5891.0,삼겹살
5892.0,베이커리
5893.0,디저트
5895.0,커피
5895.0,디저트
5896.0,곱창
5897.0,분식
5898.0,갈비탕
5898.0,제육볶음
5899.0,불고기
5900.0,닭갈비
5901.0,파스타
5902.0,튀김
5903.0,김밥
5904.0,돈가스
5905.0,샐러드
5906.0,샐러드
5906.0,샌드위치
5906.0,토스트
5907.0,파스타
5908.0,파스타
5909.0,불고기
5909.0,갈비
5910.0,삼겹살
5911.0,연어
5913.0,떡볶이
5913.0,치킨
5913.0,닭발
5913.0,치즈
5913.0,감자튀김
5913.0,떡
5914.0,도시락
5916.0,일식
5917.0,곱창
5919.0,꼬치
5922.0,일식
5923.0,매운탕
5923.0,회
5924.0,백반
5924.0,밥
5925.0,샌드위치
5926.0,곱창
5928.0,김치찌개
5929.0,떡볶이
5931.0,회
5932.0,김밥
5933.0,돈가스
5934.0,치킨
5935.0,콩나물국밥
5936.0,김밥
5938.0,빙수
5938.0,치킨
5938.0,떡볶이
5939.0,초밥
5940.0,짬뽕
5940.0,연어
5940.0,메로
5940.0,문어
5940.0,삼겹살
5940.0,튀김
5940.0,치킨
5940.0,파스타
5940.0,생선구이
5940.0,버팔로윙
5942.0,치즈
5943.0,커피
5944.0,커피
5944.0,베이커리
5945.0,베이커리
5946.0,떡
5947.0,짬뽕
5948.0,샤브샤브
5949.0,돈가스
5950.0,카레
5951.0,삼겹살
5953.0,김치찌개
5955.0,닭갈비
5956.0,삼겹살
5956.0,김치찌개
5957.0,육회
5958.0,브런치
5959.0,삼겹살
5959.0,김치찌개
5960.0,샐러드
5960.0,피자
5960.0,파스타
5960.0,스테이크
5961.0,육회
5961.0,연어
5962.0,삼겹살
5963.0,회
5964.0,샌드위치
5965.0,찜닭
5965.0,치킨
5965.0,떡볶이
5966.0,커피
5967.0,파스타
5968.0,장어
5969.0,떡볶이
5971.0,곱창
5973.0,뷔페
5974.0,파스타
5976.0,커피
5977.0,제과
5978.0,커피
5980.0,술집
5981.0,한식
5982.0,삼겹살
5984.0,떡
5985.0,삼겹살
5986.0,파스타
5986.0,스테이크
5987.0,커피
5987.0,베이커리
5988.0,돈가스
5989.0,디저트
5990.0,돈가스
5991.0,삼겹살
5992.0,커피
5993.0,샌드위치
5993.0,샐러드
5994.0,쌀국수
5995.0,전
5995.0,국밥
5995.0,낙지
5995.0,주꾸미
5996.0,파스타
6001.0,토스트
6002.0,스테이크
6002.0,파스타
6002.0,리조또
6003.0,과일
6006.0,버거
6007.0,제과
6007.0,베이커리
6008.0,노가리
6009.0,치킨
6010.0,핫도그
6011.0,김밥
6011.0,떡볶이
6012.0,파스타
6013.0,파스타
6015.0,중식
6017.0,치킨
6018.0,꿔바로우
6018.0,짬뽕
6019.0,과일
6020.0,떡
6021.0,한식
6022.0,스테이크
6024.0,파니니
6024.0,요거트
6024.0,과일
6027.0,베이커리
6030.0,꽃게
6030.0,피자
6030.0,파스타
6030.0,호프
6034.0,커피
6036.0,등갈비
6037.0,곰탕
6037.0,전골
6038.0,닭발
6039.0,샌드위치
6041.0,돈가스
6044.0,삼겹살
6047.0,치킨
6047.0,소시지
6050.0,파스타
6058.0,닭갈비
6059.0,피자
6060.0,과일
6061.0,한식
6061.0,보쌈
6063.0,파스타
6064.0,국수
6065.0,치킨
6066.0,짬뽕
6068.0,커피
6069.0,한식
6070.0,한식
6071.0,짬뽕
6071.0,탕수육
6072.0,파스타
6072.0,피자
6073.0,한식
6074.0,일식
6075.0,찜닭
6076.0,죽
6078.0,짬뽕
6079.0,태국요리
6080.0,과일
6082.0,한식
6083.0,족발
6084.0,과일
6086.0,피자
6086.0,파스타
6087.0,샐러드
6088.0,콩나물국밥
6088.0,콩
6089.0,뼈해장국
6090.0,피자
6090.0,치킨
6091.0,피자
6093.0,한식
6095.0,떡볶이
6095.0,치킨
6095.0,감자튀김
6096.0,도시락
6098.0,파스타
6100.0,한식
6101.0,돈가스
6102.0,죽
6103.0,한식
6105.0,한식
6107.0,분식
6110.0,김치찜
6111.0,삼겹살
6112.0,한식
6113.0,베이커리
6114.0,파스타
6115.0,과일
6116.0,샐러드
6118.0,치킨
6118.0,피자
6118.0,샐러드
6119.0,토스트
6121.0,파스타
6121.0,돈가스
6122.0,한식
6123.0,샐러드
6124.0,한식
6128.0,냉면
6129.0,한식
6130.0,브런치
6131.0,한식
6132.0,김밥
6133.0,파스타
6138.0,분식
6139.0,파스타
6139.0,피자
6140.0,한식
6141.0,곱창
6142.0,갈비
6143.0,한식
6144.0,닭발
6144.0,오돌뼈
6145.0,감자튀김
6145.0,치킨
6146.0,쿠키
6148.0,피자
6150.0,과일
6153.0,닭강정
6154.0,곱창
6155.0,분식
6157.0,반찬
6158.0,파스타
6159.0,파스타
6159.0,피자
6160.0,설렁탕
6161.0,닭한마리
6162.0,치즈
6163.0,덮밥
6164.0,버거
6165.0,파스타
6167.0,감자탕
6168.0,김밥
6169.0,치즈
6170.0,튀김
6171.0,베이커리
6171.0,제과
6172.0,베이커리
6174.0,파스타
6175.0,전
6177.0,삼겹살
6177.0,갈비
6177.0,떡볶이
6178.0,스테이크
6179.0,치즈
6180.0,감자튀김
6180.0,덮밥
6181.0,뷔페
6183.0,만두
6184.0,파스타
6185.0,요거트
6186.0,어묵
6186.0,삼겹살
6188.0,막국수
6189.0,베이커리
6189.0,커피
6190.0,일식
6191.0,한식
6193.0,한식
6195.0,한식
6196.0,일식
6197.0,삼겹살
6198.0,제과
6198.0,베이커리
6199.0,한식
6200.0,스튜
6201.0,커피
6201.0,베이커리
6201.0,과일
6203.0,치킨
6207.0,과일
6209.0,튀김
6210.0,닭갈비
6212.0,분식
6214.0,라면
6214.0,쫄면
6215.0,김밥
6215.0,떡볶이
6215.0,튀김
6216.0,족발
6216.0,보쌈
6217.0,떡볶이
6217.0,치즈
6218.0,튀김
6219.0,한식
6221.0,과일
6222.0,한식
6223.0,육개장
6226.0,요거트
6226.0,과일
6227.0,초밥
6228.0,만두
6229.0,한식
6231.0,치킨
6232.0,버거
6233.0,쿠키
6233.0,베이커리
6234.0,치킨
6235.0,피자
6237.0,떡볶이
6241.0,커피
6242.0,한식
6243.0,피자
6245.0,샌드위치
6246.0,찜
6247.0,분식
6248.0,한식
6249.0,규동
6249.0,우동
6252.0,전골
6253.0,갈비
6254.0,닭볶음탕
6255.0,소시지
6255.0,브런치
6257.0,스테이크
6258.0,치킨
6259.0,파스타
6259.0,덮밥
6259.0,우동
6260.0,돈가스
6262.0,피자
6263.0,파스타
6266.0,스테이크
6266.0,파스타
6267.0,샌드위치
6267.0,샐러드
6268.0,파스타
6269.0,밥
6270.0,돈가스
6271.0,샌드위치
6272.0,한식
6273.0,치킨
6273.0,피자
6273.0,베이커리
6274.0,돈가스
6275.0,와플
6277.0,쿠키
6278.0,샌드위치
6281.0,덮밥
6282.0,초밥
6283.0,삼겹살
6285.0,냉면
6287.0,한식
6288.0,분식
6290.0,초밥
6291.0,중식
6291.0,한식
6292.0,베이커리
6293.0,라면
6293.0,찌개
6293.0,분식
6295.0,치킨
6296.0,청국장
6296.0,마파두부
6297.0,치즈
6300.0,피자
6301.0,한식
6302.0,국수
6303.0,요거트
6303.0,샌드위치
6304.0,도시락
6305.0,비빔밥
6308.0,과일
6309.0,감자탕
6311.0,커피
6312.0,라면
6313.0,이자카야
6314.0,분식
6315.0,파스타
6316.0,김밥
6317.0,파스타
6317.0,피자
6318.0,샐러드
6319.0,장어
6321.0,닭갈비
6324.0,샌드위치
6324.0,샐러드
6325.0,찌개
6326.0,커피
6328.0,닭발
6329.0,스테이크
6332.0,떡볶이
6332.0,튀김
6333.0,커피
6334.0,카레
6334.0,튀김
6335.0,한식
6336.0,치킨
6337.0,갈비탕
6338.0,떡볶이
6338.0,치킨
6339.0,피자
6339.0,파스타
6340.0,한식
6342.0,베이커리
6344.0,과일
6346.0,삼겹살
6347.0,분식
6348.0,디저트
6349.0,곱창
6350.0,한식
6352.0,샐러드
6355.0,국수
6361.0,샌드위치
6362.0,초밥
6364.0,파스타
6366.0,피자
6367.0,커피
6368.0,치킨
6369.0,떡볶이
6371.0,중식
6372.0,돈가스
6376.0,중식
6378.0,닭발
6381.0,한식
6382.0,파스타
6383.0,김치찜
6384.0,짬뽕
6384.0,스테이크
6387.0,백반
6388.0,치즈
6390.0,족발
6391.0,한식
6394.0,케이크
6395.0,파스타
6396.0,김치찜
6397.0,커피
6398.0,디저트
6399.0,과일
6400.0,파스타
6401.0,파스타
6403.0,쌀국수
6403.0,카레
6403.0,돈가스
6403.0,튀김
6404.0,파스타
6405.0,디저트
6406.0,커피
6408.0,한식
6409.0,커피
6410.0,파스타
6411.0,치킨
6412.0,한식
6413.0,라멘
6414.0,베이커리
6416.0,베이커리
6418.0,함박스테이크
6419.0,멘보샤
6420.0,샐러드
6421.0,분식
6423.0,주꾸미
6424.0,한식
6425.0,쌀국수
6426.0,일식
6427.0,치킨
6428.0,순대국
6430.0,한식
6431.0,커피
6431.0,베이커리
6432.0,라면
6433.0,베이커리
6433.0,피자
6434.0,우동
6434.0,돈가스
6435.0,한식
6436.0,탕
6436.0,술집
6437.0,베이커리
6438.0,쌀국수
6441.0,샌드위치
6441.0,샐러드
6442.0,베이커리
6443.0,피자
6443.0,파스타
6444.0,피자
6445.0,과일
6446.0,파스타
6447.0,베이커리
6449.0,브리또
6450.0,샐러드
6453.0,피자
6454.0,피자
6457.0,파스타
6458.0,과일
6459.0,브런치
6459.0,샌드위치
6463.0,삼겹살
6463.0,주꾸미
6464.0,돈가스
6465.0,버거
6465.0,파스타
6465.0,피자
6467.0,뷔페
6468.0,찜
6468.0,닭볶음탕
6470.0,한식
6471.0,곱창
6472.0,브런치
6474.0,한식
6474.0,파스타
6475.0,호프
6478.0,베이커리
6479.0,돈가스
6480.0,오리
6481.0,치킨
6482.0,밥
6483.0,오리
6484.0,한식
6485.0,커피
6486.0,반찬
6487.0,국밥
6488.0,샌드위치
6488.0,샐러드
6489.0,쿠키
6490.0,피자
6490.0,치킨
6491.0,닭갈비
6492.0,파스타
6492.0,피자
6493.0,일식
6494.0,찌개
6495.0,라면
6496.0,한식
6497.0,버거
6498.0,마른안주
6499.0,냉면
6499.0,보쌈
6499.0,떡볶이
6500.0,샐러드
6501.0,일식
6503.0,찜닭
6504.0,치킨
6505.0,브런치
6505.0,파스타
6510.0,한식
6513.0,베이커리
6513.0,커피
6513.0,과일
6514.0,찜닭
6515.0,샐러드
6516.0,라면
6517.0,베이커리
6517.0,제과
6518.0,한식
6519.0,한식
6521.0,파스타
6521.0,치즈
6522.0,피자
6523.0,비빔밥
6524.0,한식
6527.0,곱창
6528.0,찌개
6529.0,샌드위치
6529.0,샐러드
6529.0,떡볶이
6529.0,케이크
6529.0,커피
6530.0,만두
6532.0,한식
6533.0,파스타
6533.0,피자
6537.0,일식
6537.0,라멘
6538.0,구내식당
6539.0,찜닭
6540.0,파스타
6543.0,우동
6545.0,피자
6546.0,한식
6546.0,등갈비
6547.0,호프
6548.0,한식
6548.0,칼국수
6549.0,샌드위치
6549.0,베이커리
6549.0,브런치
6550.0,김치찌개
6551.0,마라탕
6552.0,샌드위치
6554.0,부대찌개
6554.0,주꾸미
6555.0,과일
6556.0,브런치
6557.0,일식
6558.0,한식
6560.0,라면
6561.0,호프
6564.0,떡
6565.0,파스타
6568.0,쌈
6569.0,커피
6570.0,과일
6571.0,치킨
6572.0,분식
6573.0,한식
6574.0,짬뽕
6576.0,치킨
6577.0,한식
6578.0,호프
6580.0,피자
6580.0,떡볶이
6581.0,닭발
6582.0,파스타
6582.0,스테이크
6583.0,한식
6585.0,식사
6586.0,찜
6587.0,찜닭
6587.0,닭볶음탕
6588.0,족발
6591.0,초밥
6592.0,샐러드
6596.0,샌드위치
6599.0,김치찜
6599.0,김치찌개
6600.0,파스타
6600.0,샐러드
6601.0,닭곰탕
6601.0,닭갈비
6602.0,난
6603.0,떡볶이
6603.0,순대
6603.0,튀김
6604.0,한식
6610.0,피자
6610.0,치킨
6611.0,한식
6612.0,닭발
6612.0,오돌뼈
6612.0,삼겹살
6614.0,이자카야
6615.0,도시락
6616.0,갈비
6616.0,파스타
6617.0,어묵
6618.0,한식
6620.0,파스타
6621.0,돈가스
6622.0,분식
6624.0,치킨
6625.0,커피
6626.0,꼬치
6627.0,프렌치
6628.0,한식
6628.0,돈가스
6629.0,주스
6630.0,도시락
6632.0,한식
6632.0,일식
6633.0,닭갈비
6634.0,디저트
6634.0,브런치
6637.0,치킨
6638.0,제과
6640.0,커피
6641.0,파스타
6642.0,닭발
6643.0,버거
6646.0,한식
6647.0,피자
6647.0,치킨
6647.0,감바스
6647.0,맥앤치즈
6648.0,짜장면
6648.0,떡볶이
6649.0,찌개
6649.0,분식
6649.0,회
6650.0,피자
6652.0,카레
6653.0,육회
6654.0,냉면
6655.0,떡볶이
6655.0,돈가스
6656.0,오코노미야끼
6656.0,불고기
6656.0,닭발
6656.0,닭강정
6657.0,한식
6659.0,파스타
6660.0,중식
6661.0,브런치
6662.0,샐러드
6662.0,샌드위치
6662.0,과일
6663.0,돈가스
6667.0,한식
6669.0,피자
6669.0,커피
6670.0,피자
6671.0,감바스
6671.0,찌개
6671.0,떡볶이
6671.0,나베
6671.0,스테이크
6671.0,골뱅이무침
6673.0,파스타
6675.0,감바스
6677.0,과일
6678.0,샌드위치
6678.0,커피
6679.0,파스타
6679.0,삼겹살
6681.0,일식
6683.0,반찬
6684.0,덮밥
6685.0,회
6686.0,피자
6687.0,샌드위치
6688.0,커피
6689.0,분식
6691.0,돈가스
6691.0,우동
6692.0,떡볶이
6693.0,생선
6694.0,한식
6695.0,한식
6698.0,베이커리
6699.0,돈가스
6700.0,떡볶이
6700.0,곱창
6701.0,스테이크
6702.0,샐러드
6703.0,곱창
6704.0,돈가스
6706.0,스테이크
6706.0,버거
6707.0,스테이크
6707.0,피자
6707.0,파스타
6708.0,한식
6710.0,냉면
6710.0,보쌈
6711.0,샐러드
6713.0,도시락
6714.0,샤브샤브
6715.0,샐러드
6715.0,샌드위치
6718.0,한식
6719.0,호프
6720.0,토스트
6721.0,미역국
6721.0,전
6721.0,스테이크
6722.0,나베
6723.0,호프
6724.0,회
6725.0,초밥
6725.0,파스타
6725.0,덮밥
6727.0,주스
6728.0,떡
6728.0,베이커리
6729.0,꿔바로우
6729.0,떡볶이
6730.0,과일
6731.0,커피
6732.0,샐러드
6733.0,초밥
6733.0,우동
6733.0,돈가스
6733.0,회
6733.0,파스타
6733.0,스테이크
6734.0,한식
6735.0,낙지
6735.0,주꾸미
6736.0,피자
6736.0,과일
6738.0,순대국
6741.0,파스타
6741.0,피자
6742.0,냉면
6743.0,갈비탕
6744.0,김치찌개
6745.0,볶음밥
6745.0,돈가스
6745.0,파스타
6745.0,떡볶이
6747.0,파스타
6749.0,순대국
6750.0,한식
6751.0,베이커리
6751.0,커피
6752.0,스테이크
6753.0,떡볶이
6754.0,뷔페
6756.0,스테이크
6757.0,회
6758.0,라멘
6758.0,덮밥
6759.0,전
6760.0,한식
6762.0,초밥
6763.0,커피
6763.0,브런치
6764.0,치즈
6765.0,커피
6766.0,스테이크
6766.0,바베큐
6767.0,마른안주
6768.0,전
6768.0,샐러드
6769.0,베이커리
6770.0,치킨
6772.0,반찬
6773.0,볶음밥
6773.0,돈부리
6773.0,돈가스
6775.0,파스타
6776.0,샐러드
6777.0,커피
6777.0,베이커리
6777.0,브런치
6778.0,한식
6779.0,파스타
6780.0,스테이크
6780.0,파스타
6781.0,곱창
6781.0,치킨
6781.0,치즈
6782.0,돈가스
6783.0,짜장면
6784.0,치킨
6788.0,샐러드
6789.0,한식
6791.0,감자탕
6793.0,한식
6794.0,한식
6795.0,삼겹살
6796.0,파스타
6796.0,피자
6798.0,과일
6799.0,곰탕
6799.0,탕
6799.0,치킨
6801.0,떡볶이
6801.0,버거
6802.0,한식
6803.0,피자
6804.0,회
6804.0,파스타
6805.0,스테이크
6806.0,스무디
6806.0,베이커리
6807.0,라면
6808.0,고로케
6808.0,도넛
6808.0,주스
6809.0,한식
6811.0,생선구이
6812.0,일식
6813.0,보쌈
6813.0,족발
6813.0,삼겹살
6814.0,찜
6816.0,피자
6817.0,치킨
6817.0,튀김
6819.0,탕
6821.0,커피
6822.0,도시락
6824.0,낙지
6825.0,한식
6826.0,반찬
6830.0,반찬
6832.0,닭발
6834.0,곱창
6835.0,디저트
6836.0,스키야키
6837.0,샌드위치
6838.0,샌드위치
6838.0,피자
6838.0,커피
6839.0,분식
6840.0,케이크
6840.0,베이커리
6840.0,피자
6844.0,급식
6846.0,피자
6846.0,파스타
6847.0,디저트
6848.0,피자
6848.0,파스타
6849.0,커피
6849.0,디저트
6850.0,일식
6851.0,덮밥
6852.0,떡볶이
6853.0,호프
6855.0,한식
6856.0,생선
6857.0,파스타
6858.0,파스타
6858.0,브런치
6859.0,튀김
6861.0,한식
6862.0,밥
6863.0,이태리음식
6864.0,설렁탕
6864.0,냉면
6865.0,감바스
6866.0,한식
6867.0,카레
6867.0,커피
6869.0,해물찜
6870.0,커피
6871.0,마카롱
6872.0,분식
6873.0,한식
6874.0,토스트
6875.0,찜닭
6875.0,치킨
6876.0,피자
6877.0,분식
6878.0,닭볶음탕
6878.0,삼겹살
6878.0,한식
6879.0,분식
6881.0,순대국
6882.0,주스
6884.0,백반
6886.0,돈가스
6887.0,술집
6888.0,짬뽕
6889.0,밥
6890.0,파스타
6890.0,스테이크
6891.0,브런치
6891.0,파스타
6892.0,미역국
6894.0,샐러드
6895.0,삼겹살
6896.0,치킨
6897.0,커피
6898.0,버거
6900.0,과일
6900.0,샐러드
6901.0,김치찜
6902.0,생선
6903.0,우동
6903.0,돈가스
6904.0,디저트
6905.0,부대찌개
6906.0,삼겹살
6908.0,디저트
6911.0,파스타
6911.0,피자
6912.0,부대찌개
6913.0,한식
6914.0,찜
6914.0,냉면
6917.0,스테이크
6917.0,쉬림프
6917.0,샐러드
6919.0,한식
6920.0,분식
6921.0,카레
6925.0,파스타
6926.0,베이커리
6927.0,중식
6929.0,황도
6930.0,삼겹살
6931.0,디저트
6933.0,냉면
6934.0,떡볶이
6935.0,파스타
6936.0,치즈
6937.0,파스타
6939.0,감바스
6939.0,피자
6940.0,파스타
6940.0,피자
6942.0,와플
6942.0,커피
6943.0,중식
6944.0,한식
6945.0,짬뽕
6948.0,마라탕
6949.0,분식
6950.0,순대
6950.0,수육
6953.0,튀김
6954.0,전골
6955.0,아구찜
6956.0,돈가스
6956.0,덮밥
6956.0,치킨
6957.0,닭발
6958.0,장어
6958.0,꽃게
6960.0,디저트
6962.0,중식
6963.0,아구찜
6964.0,분식
6964.0,튀김
6965.0,만두
6966.0,냉면
6967.0,한식
6968.0,샌드위치
6968.0,카나페
6968.0,파스타
6969.0,족발
6969.0,보쌈
6971.0,스테이크
6971.0,파스타
6971.0,피자
6972.0,분식
6973.0,국수
6975.0,닭발
6977.0,족발
